,name,0,1
116,グランベル,1.1206838257321372,-3.0502778229259686
117,スタジオデン,-2.3088856556648962,-0.08708874781023747
118,アプレシティ,-2.4038976862679853,-0.4961399398867204
119,レクセルプラザ,-2.2245739336746624,-1.5162058959973614
120,セーナ,1.810025997709583,-3.61973982833069
121,クレアトール,-2.066889137425479,1.4404863790454234
122,フォレストレイク,-2.9620131645414456,4.378905082993753
123,アクトピア,-0.783245778464207,-1.7348985951296199
124,メルシー,1.4776766237836905,0.607724824029926
125,チュリス,0.21561572851240307,-6.503598925597312
126,エレガンス,0.8651978763230486,2.914629906000455
127,プロムナード,0.14646558267368248,2.120757904742512
128,アーバンライフ,-0.49285448374235885,-0.9971018438310719
129,サンサーラ,-0.1752589239508543,0.6103404278735907
130,ゾンネンハイム,-2.3114149798414845,-0.8018787398739213
131,ハイライン,-3.091450186592573,4.518649434303178
132,レグゼ,-1.366624777953565,-3.9541780585178703
133,ウエリス,-1.1283235292049065,-3.5888412467461497
134,レジデンシャル,-0.3086518622143927,1.6983195432400167
135,ザパークハウスアーバンス,-3.173245035483128,1.0477413904958603
136,パークアベニュー,-3.453280705891078,3.54924901785015
137,ドム,13.905571107298305,-0.5762007680128705
138,アーバンキャッスル,-2.5896410527494034,0.21126460688286935
139,レクシオ,-0.9372998058437301,-3.8300167557240092
140,メゾネット,-1.0531388476896262,-0.47790011271949895
141,プリンスハイツ,-2.9863876529084057,3.4275849363395414
142,クレスト,2.3402926019147996,0.5730045528575817
143,クレスパリオ,-2.4889011964405645,0.3419855694112597
144,シティパリオ,-2.0251444602565245,0.4944677291397367
145,ハイラーク,-1.2228637685359214,-4.04104360409288
146,レーベンスガルテン,-2.6244603712938703,2.196840400584373
147,プロスペアー,-2.1869883726087584,-0.033562888820140455
148,ウィン,6.523628545013786,3.161427516798486
149,グランエクレール,-2.220755589660431,1.095597902067537
150,ジョイフル,-0.10679546804091372,3.142844804687625
151,ニューハイム,-2.268504695562295,3.685402826260729
152,シャンブル,-1.6313105484670483,3.9263512930323357
153,ノア,21.609618803994532,-0.2708586122306278
154,サニーコーポ,-3.659513677989207,4.1011106669514445
155,グリーンマンション,-3.2040711711203675,2.594171849880487
156,ハイズ,3.4413909944397076,0.7018875381135636
157,アベニュー,1.879583162222655,0.8490623166567748
158,ガーデンズ,2.364873657476423,0.3678630057410132
159,サウスコート,-2.766165951676367,3.66138674392682
160,エクセルダイア,-2.6687746396787686,0.7896742114335049
161,プレジール,0.8269688812365407,-0.6347067994782591
162,ヴェルデ,4.115819073799548,-2.4200491570783234
163,パテラ,3.278388091929858,-7.850580832016649
164,レーベンリヴァーレ,-2.056119360743655,-0.11839393453345355
165,シュロス,2.5298241543076534,-5.862737827279599
166,クレアシティ,-1.813164726467459,-0.2629305134641005
167,ドメイン,-2.413519307810836,4.438293925947914
168,ラヴィドール,-2.1282242154920628,-0.6907876949740788
169,ライオンズヒルズ,-2.141054194378185,-1.6937830928102722
170,バームステージ,-2.165111132572342,-0.004748417465896687
171,シティプラザ,-2.405564883248916,3.2746392573195946
172,セントラルハイツ,-3.5775600083313495,3.1197525948177502
173,モアステージ,-1.8780042794487701,-2.6056881978825177
174,セントラルマンション,-2.9866214681333014,2.5116052754638165
175,リッツハウス,-2.1283169342146775,-0.11366909487321769
176,マンションヴィップ,-2.8638685625811364,0.8974490540747873
177,フラワーホーム,-3.3758477530900874,3.7676446667923162
178,ガーラレジデンス,-2.8111132874413878,0.9423259628514824
179,スパシエ,-0.3771276640394528,-4.717700971743375
180,ザタワー,1.0247445972111726,-4.637874679650468
181,ガーラプレシャス,-2.385233610837939,2.2096247905550706
182,フェルクルールプレスト,-2.604708294022082,2.316061342105973
183,ヒルサイドテラス,-1.9341575753515616,0.9272107384652171
184,アパートメント,-0.08772321697364391,1.829753630831036
185,エコヴィレッジ,-2.578786651442212,1.2626824061264195
186,ジュエル,1.735318107014505,2.3634933514564573
187,アビテ,0.0014929029221312229,-7.246838136649845
188,ラポール,1.6764106733945638,-3.131265086906866
189,プレジャーガーデン,-2.8353099568081475,1.1890552466018731
190,マイステージ,-2.300044648088729,1.8411746560639815
191,スカーラ,1.6551522106663317,-2.9293517644734868
192,サンライフ,0.8309861932418462,-1.2321626077895491
193,タウンハイツ,-3.0177950216025913,3.0789937948185404
194,オリンピックマンション,-3.2514259067338003,3.2956946316946065
195,ローズハイツ,-2.916470736726031,3.9212843110619406
196,コンド,6.767565344876985,0.5938457038751979
197,ヴァースクレイシア,-3.3502487206369906,3.775195356511812
198,ヴァレッシア,-1.455968071672989,-1.0765892269901085
199,グランフォート,-1.1933704226932924,-1.4097561580671778
200,パークスクエア,-3.056657866450717,2.88072744114955
201,アルファグランデ,-2.3519083371229765,-0.17661925767345887
202,リストレジデンス,-3.220033902240207,3.0576605859534656
203,ロワール,2.2833797030555614,1.1229401658243323
204,パーク,6.311467370666028,-0.942117845376976
205,カルム,5.045333603959749,-12.060218798650542
206,ディナスカーラ,-2.128444844551885,-0.8532846120399917
207,プリムローズ,-0.4163654500851892,0.6906185495807439
208,グランドハイツ,-3.1620663298229,3.0842059006958396
209,ライブタウン,-3.5434003622875245,4.096791820071895
210,モアクレスト,-1.7352911594072444,-1.7411889802630756
211,エヴァーグリーン,-2.412252628436497,1.4912561258140669
212,ロイヤルプラザ,-3.007957165517973,3.533445292791109
213,コンドミニアム,-1.044037049206833,2.912585796820651
214,ラミアール,-1.7504844559178208,-1.8211534335433583
215,シャトレー,0.8593350068404443,-3.0036971902183556
216,ユースフル,-2.3491583083697885,-0.12293658924832458
217,パラシオン,0.09717540901735469,-2.977790048310119
218,ダイヤハイツ,-3.04758350370924,4.415596184107496
219,サンライトマンション,-2.8455714927433684,0.34126275585284405
220,プラウドタワー,-1.585603747658753,-1.808186736683551
221,グランヴェール,-1.2574505739845918,-0.6785620439325131
222,クレアシオン,-2.2561858478020476,1.683459872376399
223,ウイングヒルズ,-2.0491340205250372,2.1923083564165724
224,グラーサ,-0.7908536142446103,-3.451719930795975
225,シティフォルム,-3.329967758377384,3.1182827823579267
226,アクシルコート,-2.2222093167053947,-0.9959364270725388
227,リーベスト,-2.5997486445818607,4.386877783193539
228,アドリーム,-1.2992428739882507,-4.419596967332757
229,パリオ,4.264829461911152,1.269497726789571
230,キャッスル,1.4298321387060335,1.4440969879095547
231,パシフィックパレス,-3.7398226190147414,4.523105535288611
232,リライアンス,-1.9627476752950885,0.9721127722805594
233,リリエンハイム,-2.117992400201196,-1.1201651557817944
234,ノナ,13.061212164835794,3.200288394058104
235,ニューライフ,-2.0012911234853767,3.5410912726528077
236,タウンホーム,-2.603166652699132,3.464135332955795
237,パティーナ,-2.4750637434100273,0.6996151277108068
238,レックス,2.3174541429873243,1.9530759843053873
239,リリーベル,-2.0258839234429398,0.3025906337429214
240,ライオンズグローベル,-2.721447177830912,0.1945652643368463
241,パロス,-1.4129755516583056,3.549127284717285
242,モリス,5.758758681488079,0.8717103288060335
243,メゾンドール,-0.18300057415557736,-4.679716263332107
244,シャルマンコーポ,-3.2394702125524213,3.2435321034823303
245,ドムス,6.683199556994097,-4.864586277537932
246,マリオン,2.632687104148996,1.0968377567403953
247,ミリオンコート,-2.8433739967221916,4.007851226651496
248,パールマンション,-2.9215682142839094,1.9082570450931446
249,コーポビアネーズ,-2.2433176279025417,0.3866518603121317
250,サンビューハイツ,-2.0421512797197656,-0.46043086652438714
251,ディップス,-1.940974901103648,1.4182873232606878
252,ドレッセ,0.035584308300301716,-4.949804141230716
253,ウェリス,0.549775106106158,-7.928202764294147
254,アクシア,1.3739905364156815,-3.3069039656308497
255,グランツ,2.5286043484406324,1.721439551881001
256,プレステージ,-2.8287510984288957,3.010140348139376
257,ネオマイム,-1.7650578986977647,-4.566550828420441
258,ガラシティ,-1.8006759284736775,-2.4013826947983548
259,アルシオン,-0.920493080748035,0.8247493920991948
260,コアロード,-3.411871629833045,4.50086130994193
261,パークノヴァ,-3.60889060041334,4.147114988863945
262,グランフォルム,-1.8363243660292317,-1.6226757422152256
263,シティコーポパルナス,-2.841479686389527,1.1327408898651576
264,ベルテ,2.8726466295921753,-6.235729845907266
265,ストークマンション,-2.2676674270303376,-0.6388258917880341
266,ロイヤルマンション,-2.615262249991715,2.1416028138493513
267,ドルミ,-3.080837384972541,4.664074003527704
268,ハイデンス,-0.9379710174854609,-4.400711147967559
269,アパート,1.4131121762639571,0.13766771962215152
270,ガーデンコート,-2.509256453917472,3.6769904124241704
271,レガリス,0.18291744442546215,-1.2212842392332561
272,ヴァローレ,-0.42761398402027395,0.9527002001975471
273,ログ,9.466822353313407,7.854018098080921
274,ガーデンテラス,-2.9015128744351326,4.130387780903831
275,グランコート,-0.19241512341265127,-5.0503010316540715
276,セレナハイム,-1.2808850992154022,-2.5109569975810135
277,エミネンス,0.38254140349801136,-1.9602894471079362
278,ロイヤルステージ,-3.28471420230557,3.625595117717483
279,サンシティ,1.273272812145238,-2.2505206856139575
280,キャニオングランデ,-2.9150736750892787,1.2781342912334455
281,ステイツ,3.055255588680219,-7.965625095621115
282,チサンマンション,-1.8966966075603398,-2.672344949941018
283,エヴェナール,-2.532761479826276,-0.24832730457938662
284,バームハイツ,-2.2589798909150276,-2.266433191477861
285,パールハイツ,-3.162736549762408,2.3970982713231215
286,ネオコーポ,-3.4653891022005583,4.336767155178281
287,パークファミリア,-2.5919607222213914,1.2465876703251906
288,ブリシア,-1.9333706380029767,-2.009807212275777
289,ベルグレード,-2.801400082080762,4.450660882587575
290,グレイスコート,-1.898506313617894,-1.0422437647906104
291,グリーンホームズ,-3.0592856446321077,3.3751590530910143
292,グランセ,0.955382920963241,-6.913781609979191
293,ロイヤルフォルム,-3.6161630326141347,3.897163240114538
294,アーバイル,-2.095763425442163,-3.7184481315566336
295,ハイライズ,-0.3312495723779191,-2.004446074516057
296,モナークマンション,-2.4576066818826847,-0.8043041545801122
297,フュージョナル,-2.0926436441142893,1.4754663165894555
298,スクエア,2.7621947513384484,1.669897918851178
299,ヴィークコート,-1.3671780874530666,-1.4444701113549194
300,ヴェローナ,-0.6409650462368925,1.1388395892619876
301,ロイヤル,3.6003068624383663,1.0768957047110528
302,ペガサスマンション,-3.068584550612409,3.035414697666658
303,ハイコーポ,-3.7443868658288624,4.011050435643789
304,シャトー,3.3243762178678087,-2.1725375586585436
305,エステムプラザ,-1.111567960378067,-1.944848140670517
306,クレアホームズ,-1.9666197511767693,-0.7407291498341932
307,ステーションプラザ,-3.024933831681132,3.2433439069202468
308,ネクステージ,-1.7955209896148754,0.495217601256144
309,スターロワイヤル,-2.0410203156226547,0.4912666478703984
310,ファミールグラン,-1.9516886949073076,-1.2108730250964297
311,グリーンハイム,-3.3816618903974023,4.270742062653067
312,ソフトタウン,-2.334321049343325,3.8949055514606563
313,ツ,24.716336532083496,14.758823424273704
314,シティインデックス,-3.4441380062470697,3.8576379941176677
315,パークナード,-1.6155617584805635,-1.5307957956597458
316,フォルム,-1.0155436766189825,1.857753559576397
317,ラグジュアリーアパートメント,-2.8519176382977944,2.0113689501175562
318,エスコート,-1.3489398247180584,3.274420355436199
319,トーカンマンション,-2.2624779399177717,-1.5578490634711097
320,サンライズマンション,-2.461433758888142,0.23682272600727738
321,シャルム,3.352719280741182,-6.074483076090225
322,マイコーポ,-3.3087881855711467,3.7514198824166067
323,ハイライフ,-2.9672597695038956,3.7366202581950905
324,レーベン,2.3945953840205156,-3.0904684059353578
325,サウス,8.07345676999135,1.3401766027126953
326,アールブラン,-1.654951087363852,-1.073076061801134
327,ディアレイシャス,-1.9825732100448223,1.1638194089245233
328,グランフォース,-0.8444899993380074,-1.4188739732579623
329,エスポワール,0.25210313374675086,0.031418485127490625
330,ドラゴンマンション,-3.0979172554107883,3.1329061547247186
331,アビタシオン,-0.2554237691674711,-2.2606144569329727
332,マック,4.42989733863389,3.117332245729725
333,プラウドシティ,-1.462653994374722,-2.274483143685483
334,ローレルコート,-0.6612728810628437,-4.324235470746822
335,ステーションコート,-3.2848361482855184,3.7930648156897053
336,ガーラ,3.288595918882325,-3.362368194005507
337,アネックス,1.6053853841204995,0.4923784468279625
338,ゼファー,0.7626281435079945,0.30941714892125016
339,レクセルガーデン,-2.2414249088995253,-1.1497567763711432
340,パレ,27.821627936798556,-14.99933127643622
341,ヴィルヌーブ,-0.15746209836414693,-3.87482101695442
342,グリーンコープ,-3.0484173351531068,3.9229133588354417
343,グランドヒルズ,-1.605306143338039,-0.8699666983618453
344,スカイコートパレス,-2.713461200807045,-0.010988484562283629
345,エクセレント,-0.552555254611638,1.9281043347122702
346,ガーデニア,0.8461798994029449,-3.026822030483553
347,ペアシティ,-2.6244182727684073,1.941973380426102
348,エクセルシオール,-0.9096545306291569,1.3130791108332032
349,クオリア,1.5303413525622904,1.8738930145105686
350,ルミエール,1.8420791655009916,-0.37813271528190606
351,ガラステージ,-2.1708254290225018,-1.3010028473802946
352,ガーデンハイツ,-3.2695060103349376,3.7273918873308376
353,ルミネ,4.785365152992386,0.2909138972313
354,グリーンコーポ,-3.264577374829626,3.8000972854878197
355,プレイス,0.04285944740575287,0.2257265408383971
356,パークタワー,-3.2643475688190025,2.90755122352234
357,カテリーナ,-0.35761941834402344,0.4599715325043746
358,アーバンヒルズ,-1.3709660033154503,-1.0420434389791837
359,サンヴェール,-0.9252494800314867,-4.0824591607620855
360,シーアイマンション,-2.040685532144005,-1.6365056720798195
361,レヂオンス,-1.9412515215171138,-2.1288994153653635
362,ダイホープラザ,-2.502160248854934,-1.0972083684172182
363,メイゾン,0.5216062104231848,-5.202674442518809
364,ルジェンテ,-1.362415194995263,-2.3796103529119534
365,グリーンヴェール,-2.7892034437557585,3.437939702882992
366,シーズガーデン,-2.112966095164448,-0.37476838019771963
367,ローヤルシティ,-2.971636828923042,3.8071092241953575
368,パークヒルズ,-0.7801365275131986,-1.2613132787367407
369,ヴェルビュ,-0.35982466778350763,-6.804781964133078
370,シーフォルム,-2.0110788636706025,-0.7454501592956344
371,セントラル,1.2539895450090515,2.665842916531168
372,フラット,0.8515392206802176,4.157144742933077
373,スターハイツ,-2.8423055891257087,2.4729345930821154
374,ライオンズステージ,-3.5971703207076793,2.420713396968764
375,ライオンズステーションプラザ,-2.815684986326784,0.2676990065300891
376,ライオンズヴィアーレ,-2.2563147132628503,-0.07510903262722243
377,ロイヤルハイツ,-3.085301409986803,2.403464839789776
378,ノース,7.447607303451683,2.926918275223411
379,パークフロント,-2.7533492245483693,3.755004082151325
380,シャリエ,1.9029428756480589,-9.1258388452643
381,サンパレス,0.24762900439122298,-0.31663866882685354
382,ヒミコマンション,-2.8460039573796676,-0.5267664889039593
383,セイガステージ,-2.408528739461603,0.6505387882258302
384,パークリュクス,-2.0847499746092715,-0.1696144927224682
385,オープンレジデンス,-3.408639661905859,2.761329935166168
386,ヴェルステージ,-2.0647047103342016,-1.3654225169572003
387,デュープレックス,-0.8503178216587508,0.6788409875509912
388,インペリアル,0.5936409526396178,2.5594933938257958
389,ラフィスタ,-2.0162970487531915,0.4194048281397042
390,スカイガーデン,-3.3214804138290956,3.565132172608127
391,レアライズ,-2.33775539660022,1.4229071395630313
392,グランドガーラ,-1.858383681361718,-1.013614810137434
393,ステージ,-0.8444460596936876,2.799876840686128
394,ベルハイム,-2.6819559999090967,3.3679684504889966
395,アールヴェール,-2.7310312786148376,3.6985878487353663
396,フェアロージュ,-1.7262313149353659,-1.6795332392788813
397,グリーンプラザ,-3.4202978657460825,3.946500993931314
398,ダイカンプラザ,-1.3471269172181954,-2.5251404221305673
399,トーア,3.3087529386721686,-7.603479964920492
400,フラワーマンション,-3.1118838442253693,3.2465003582366485
401,ワコー,4.361656871282653,-8.14374857725059
402,マキシヴ,-1.9093371542385809,1.1870482612372348
403,フラッツ,4.54360637983502,-5.4804797983497515
404,ステーションフロント,-3.429439964879751,3.7512943730329766
405,シティテラス,-2.852188904632518,3.877255953127771
406,グランドコンシェルジュ,-3.0224782579942007,1.6192036963926633
407,グランドステージ,-2.9914600548344223,2.993174337920639
408,アーデル,1.7828088488013911,-4.501491999043404
409,グラントゥルース,-2.0499776418913673,-0.11228561836229353
410,サンウッド,-1.3522306702294293,-2.690822197205526
411,ヴィラ,8.725340228056323,-1.4633027029548182
412,ソフィア,2.750691754572928,1.2843220394735977
413,エクセル,-0.13255259669792507,1.1843263453493387
414,ドミール,1.0967657180016208,-4.701014868546364
415,パシフィック,0.34769733277892506,3.3819504706794152
416,サマリヤマンション,-2.3271872849889372,-0.7387950763760603
417,ザパームス,-1.711890658739089,-2.7024265923271824
418,レクセル,0.00912313310084456,-8.371853428842893
419,サンハイム,-0.5160190304955352,-5.3573245352805605
420,リビオレゾン,-2.218061237023787,-1.042631699611377
421,クラッシィハウス,-1.9400438881668653,-0.3631863867275155
422,ヴェレーナ,-0.5360023199695741,-3.8953221476211426
423,アイル,6.054709209747779,0.7731739778531032
424,ベルメゾン,0.05642980156038052,1.2804056102126316
425,セブンスターマンション,-2.7330506059540545,0.6146100943142783
426,ルフォン,-0.629408727357015,-4.326585819841691
427,アスコットパーク,-2.6280334351513455,3.8086354067673955
428,ライジングプレイス,-2.473682328922173,0.5376947246227439
429,クラディア,-0.1132934578382275,-7.757937883445017
430,エスカイア,-0.5787748954837422,-2.53224290238648
431,パラスト,0.22379421989420076,-2.876222999913944
432,ストーク,2.850049175072012,0.5814338565187136
433,ガーデンヒルズ,-0.6727963395432456,-1.295903719848243
434,レジェンド,-0.10692874960398518,2.922800604842313
435,ロイヤルパレス,-3.1190834208789004,3.7456655295962467
436,サニーハイツ,-3.6701948597758483,3.1723945068360724
437,プレミアムキューブ,-3.382786219647458,3.7739831350841717
438,エクセリア,0.5049866063330959,-2.802783935884705
439,セントヒルズ,-1.4329297265603205,-2.2733532339454277
440,ジオ,21.343662739963747,-6.064085410605468
441,ズーム,1.652142446964821,2.710912929715824
442,ジーベック,-0.7330389677451501,-0.7735197860122919
443,パレホームズ,-2.1938023216409355,-1.6957322694513537
444,アムフラット,-1.9849080586355445,-1.531418708301775
445,ワールドパレス,-3.134999685750684,4.484426795144778
446,シティハイツ,-3.417873405214146,3.2323451134966157
447,エクレール,1.1863197418659828,-2.8984926014827272
448,パークシティ,-2.129334957150771,2.3814632871651513
449,ガーデンホーム,-3.1767459435372176,4.156362521614756
450,ラ,28.666438922560687,12.51476800967329
451,ベルコリーヌ,-1.556374044272129,0.770544234106054
452,キャニオンマンション,-3.457459737822184,3.398664511768331
453,アデニウム,-1.1551089695126056,-4.518071714423703
454,グレイス,1.6175272736478017,-3.4183722562459664
455,ベリスタ,0.3722302389372741,-9.010244872556296
456,ダイナシティ,0.2941587361171174,-0.45539164534579835
457,ルイシャトレ,-1.0523059294707524,-5.830999483730835
458,ハイシティ,-2.577463085176769,3.1919380392273893
459,グローリア,0.5753326494577056,-0.7283576686114268
460,ウィルローズ,-1.7766962822631212,-2.825580272106738
461,コートハウス,-3.1455844442613103,3.4797344276121516
462,アイディーコート,-2.5024692798612826,-1.1429770667334829
463,ルピナス,0.7010953797278255,0.18325214531397394
464,ヴェルト,3.382384149796329,-3.1416343155247555
465,サンテミリオン,-2.399976171833101,3.60072162218773
466,シンシア,1.2417672789620733,-0.04474210936122536
467,サンライズ,0.0016529202389337083,3.0588348874416305
468,ニューハイツ,-2.113050981585582,1.8875971239836136
469,タワー,3.9554483871710993,1.3302282680625308
470,ガリシア,-1.4461526000558278,2.686504731387678
471,ロアール,3.4652007005109766,-5.159025513521339
472,メイツ,2.9563356017369014,-2.0866094777601303
473,アゼスト,-0.6514575960497819,-5.312180094425816
474,モナーク,3.685138273108117,-3.1492847346890604
475,アルス,6.759602966584474,-2.935357448304293
476,マートルコート,-1.9438266353053804,-2.4079895647036507
477,ビューハイツ,-0.4155851920125253,-3.9326648832912205
478,リヴシティ,-1.5178830399170207,-4.507745331533649
479,パート,0.11523375277202341,5.279935804146246
480,リバーサイド,-2.0633770992361447,3.3254898419996186
481,ケ,23.141752688868657,16.139427878492675
482,ルリオン,-0.1944598826729389,-6.461688626005108
483,サニーコート,-3.5210065935604256,3.5318508357339535
484,ハイタウン,-3.0177576561741413,3.2050380841774277
485,シティタワー,-3.2953170085008883,3.1440840478365444
486,ステージグランデ,-2.4411506227926036,-0.7427372028656406
487,ディアナコート,-1.7477669976168433,-2.062473667902637
488,クレール,3.775567320882126,-1.4644198968783604
489,ニックハイム,-2.1236777164980922,-1.5775431601714827
490,ピアース,2.130476052350955,0.11119461117601581
491,ランドステージ,-3.1562494243775507,3.071771830395093
492,グリーンキャピタル,-3.751782369378347,4.1869437684220205
493,セジョリ,-0.2791426770135625,-5.8203788309265345
494,グランヴァン,-0.9963517224178804,-1.5729364799862608
495,プレミスト,-0.05395302073311442,-6.535856157126898
496,ヴォーガコルテ,-2.1679774755923207,-1.4742436792641103
497,ルネ,17.02393814726153,-14.632649145437423
498,マンシオン,-2.7912131409015934,3.7586141275877023
499,ベルジュール,-1.7685008386255825,3.985233477294788
500,ビバリーホームズ,-2.161254608526757,-1.2028301095767313
501,キャッスルマンション,-1.9786434688228205,-1.0871483079414086
502,リビオ,4.915750222929217,-15.081318213891894
503,ザレジデンス,-1.5721234014566916,-3.722879669637206
504,リムテラス,-3.165261522398629,3.986592389489574
505,ハイネス,-3.1143953928844272,2.2474494058666727
506,ドルチェ,2.0553167757078077,2.0847188905648073
507,ニュー,5.622299664520973,3.4987833314126275
