,alphabet,x,y
21944,sky,139.718986,35.750750
21945,sky,139.705706,35.702675
21946,sky,139.734822,35.734158
21947,sky,139.674611,35.585089
21948,sky,139.705302,35.671552
21949,sky,139.692463,35.624841
21950,sky,139.665353,35.641700
21951,sky,139.795318,35.803186
21952,sky,139.692666,35.607010
21953,sky,139.734492,35.626603
21954,sky,139.724433,35.708002
21955,sky,139.722859,35.584100
21956,sky,139.688822,35.638109
21957,sky,139.656322,35.599367
21958,sky,139.599893,35.699753
21959,sky,139.687875,35.628924
21960,sky,139.687875,35.628924
21961,sky,139.736532,35.620245
21962,sky,139.687875,35.628924
21963,sky,139.666211,35.688059
21964,sky,139.676143,35.641091
21965,sky,139.705352,35.633804
21966,sky,139.671359,35.589326
21967,sky,139.612819,35.706997
21968,sky,139.670322,35.594972
21969,sky,139.716144,35.657935
21970,sky,139.679955,35.653642
21971,square,139.662903,35.712035
21972,square,139.786842,35.734760
21973,square,139.782102,35.700562
21974,square,139.727932,35.570808
21975,square,139.776243,35.726670
21976,square,139.735246,35.648408
21977,square,139.735197,35.778244
21978,square,139.734812,35.782860
21979,square,139.689648,35.673740
21980,square,139.727647,35.713665
21981,square,139.731991,35.733016
21982,square,139.715690,35.696362
21983,square,139.682289,35.788344
21984,square,139.776514,35.730937
21985,square,139.677147,35.788566
21986,square,139.798688,35.735666
21987,square,139.772349,35.775826
21988,square,139.750856,35.648289
21989,square,139.657127,35.695787
21990,square,139.833559,35.770916
21991,square,139.833559,35.770916
21992,square,139.807178,35.657715
21993,square,139.638228,35.636914
21994,square,139.811869,35.683189
21995,square,139.783599,35.691550
21996,square,139.669258,35.789817
21997,square,139.902768,35.692234
21998,square,139.679858,35.730418
21999,square,139.816982,35.731596
22000,square,139.785780,35.703663
22001,square,139.644227,35.615324
22002,square,139.674012,35.635232
22003,square,139.727932,35.570808
22004,square,139.800011,35.661278
22005,square,139.721899,35.743136
22006,square,139.822903,35.672862
22007,square,139.595154,35.752709
22008,square,139.861384,35.763125
22009,square,139.696193,35.734891
22010,square,139.632830,35.702180
22011,square,139.748646,35.771394
22012,square,139.721394,35.560144
22013,square,139.881227,35.693892
22014,square,139.748646,35.771394
22015,square,139.748646,35.771394
22016,square,139.668483,35.652585
22017,square,139.728438,35.741876
22018,square,139.740471,35.777123
22019,square,139.723952,35.563465
22020,square,139.743908,35.608736
22021,square,139.797730,35.749437
22022,square,139.836644,35.696879
22023,square,139.748476,35.776167
22024,square,139.622860,35.673872
22025,square,139.843688,35.676048
22026,square,139.828332,35.759926
22027,square,139.797730,35.749437
22028,square,139.783884,35.722014
22029,square,139.822688,35.695595
22030,square,139.747864,35.713136
22031,square,139.747864,35.713136
22032,square,139.748747,35.614948
22033,square,139.579728,35.735813
22034,square,139.732859,35.772103
22035,square,139.806568,35.741334
22036,square,139.913579,35.704551
22037,square,139.756750,35.721600
22038,square,139.854932,35.714252
22039,square,139.786583,35.668796
22040,square,139.630423,35.778058
22041,square,139.753281,35.747998
22042,square,139.707875,35.693168
22043,square,139.730214,35.713920
22044,square,139.887953,35.692291
22045,square,139.741945,35.709312
22046,square,139.814459,35.713604
22047,square,139.797267,35.703738
22048,square,139.652095,35.707530
22049,square,139.614213,35.641125
22050,square,139.794037,35.769298
22051,square,139.832019,35.782042
22052,square,139.776432,35.670615
22053,square,139.708546,35.759847
22054,square,139.776432,35.670615
22055,square,139.799630,35.800512
22056,square,139.639824,35.728269
22057,square,139.862179,35.715976
22058,square,139.783679,35.682601
22059,square,139.636184,35.612077
22060,square,139.754090,35.752174
22061,square,139.754090,35.752174
22062,square,139.807760,35.688537
22063,square,139.781547,35.686653
22064,square,139.878767,35.654923
22065,square,139.851898,35.668371
22066,square,139.629918,35.624329
22067,square,139.754090,35.752174
22068,square,139.784324,35.717590
22069,square,139.706700,35.742792
22070,square,139.720287,35.552620
22071,square,139.814938,35.707574
22072,square,139.688849,35.572158
22073,square,139.720287,35.552620
22074,square,139.779987,35.672723
22075,square,139.685658,35.698994
22076,square,139.806803,35.667252
22077,square,139.689632,35.698586
22078,square,139.623780,35.720368
22079,square,139.758877,35.649120
22080,square,139.758877,35.649120
22081,square,139.752073,35.711978
22082,square,139.689122,35.776639
22083,square,139.689122,35.776639
22084,square,139.661410,35.607860
22085,square,139.777936,35.697983
22086,square,139.689122,35.776639
22087,square,139.818725,35.678053
22088,square,139.818725,35.678053
22089,square,139.689122,35.776639
22090,square,139.818725,35.678053
22091,square,139.709558,35.653311
22092,square,139.818725,35.678053
22093,square,139.818725,35.678053
22094,square,139.855400,35.680374
22095,square,139.829343,35.695719
22096,square,139.618682,35.702210
22097,square,139.705829,35.659609
22098,square,139.710341,35.670429
22099,square,139.731396,35.590488
22100,square,139.705106,35.746218
22101,square,139.785293,35.744645
22102,square,139.786164,35.659523
22103,square,139.786164,35.659523
22104,square,139.705793,35.644828
22105,square,139.786164,35.659523
22106,square,139.786164,35.659523
22107,square,139.834633,35.691935
22108,square,139.834633,35.691935
22109,square,139.720600,35.544964
22110,square,139.618024,35.657606
22111,square,139.790857,35.716008
22112,square,139.726718,35.606804
22113,square,139.737643,35.761110
22114,square,139.722489,35.572757
22115,square,139.786590,35.709802
22116,square,139.741212,35.649890
22117,square,139.741212,35.649890
22118,square,139.741212,35.649890
22119,square,139.708081,35.553994
22120,square,139.767539,35.780864
22121,square,139.647630,35.738478
22122,square,139.664527,35.740005
22123,square,139.672110,35.719845
22124,square,139.794315,35.707110
22125,square,139.794315,35.707110
22126,square,139.742684,35.714264
22127,square,139.773263,35.663691
22128,square,139.749827,35.621629
22129,square,139.621437,35.746837
22130,square,139.658421,35.699724
22131,square,139.641136,35.645526
22132,square,139.698743,35.685535
22133,square,139.633169,35.665415
22134,style,139.798589,35.725853
22135,style,139.790347,35.786986
22136,style,139.783599,35.691550
22137,style,139.713796,35.712085
22138,style,139.783599,35.691550
22139,style,139.683401,35.620316
22140,style,139.635199,35.753071
22141,style,139.663023,35.664481
22142,style,139.698687,35.628061
22143,style,139.796982,35.690419
22144,style,139.736692,35.696844
22145,style,139.804854,35.686267
22146,style,139.788425,35.720395
22147,style,139.801502,35.700263
22148,style,139.787455,35.717988
22149,style,139.788425,35.720395
22150,style,139.645924,35.637009
22151,style,139.725535,35.657912
22152,style,139.813446,35.691507
22153,style,139.734464,35.707262
22154,style,139.795626,35.676523
22155,style,139.818970,35.683345
22156,style,139.677707,35.609318
22157,style,139.801949,35.686279
22158,style,139.799259,35.690808
22159,style,139.636848,35.608320
22160,style,139.842157,35.698131
22161,style,139.759525,35.745371
22162,style,139.813804,35.748855
22163,style,139.713425,35.597329
22164,style,139.685486,35.671868
22165,style,139.732339,35.702518
22166,style,139.614911,35.701170
22167,style,139.730211,35.649553
22168,style,139.718040,35.643613
22169,style,139.693770,35.599045
22170,state,139.782102,35.700562
22171,state,139.649233,35.641435
22172,state,139.738306,35.567425
22173,state,139.665551,35.762076
22174,state,139.835355,35.687986
22175,state,139.687013,35.754330
22176,state,139.641115,35.738158
22177,state,139.705106,35.746218
22178,state,139.822231,35.678826
22179,state,139.676336,35.783005
22180,state,139.866969,35.683900
22181,state,139.676336,35.783005
22182,state,139.572939,35.733602
22183,state,139.871829,35.738463
22184,state,139.607523,35.746382
22185,state,139.889506,35.734904
22186,state,139.801596,35.689285
22187,state,139.628396,35.614150
22188,state,139.863479,35.778570
22189,state,139.640108,35.789262
22190,state,139.848292,35.752888
22191,state,139.644787,35.766462
22192,state,139.715608,35.553666
22193,state,139.790286,35.670718
22194,state,139.790286,35.670718
22195,state,139.790286,35.670718
22196,state,139.698679,35.760830
22197,station,139.788725,35.730020
22198,station,139.668890,35.704127
22199,station,139.902070,35.704904
22200,station,139.797427,35.687516
22201,station,139.653758,35.738954
22202,station,139.724481,35.779865
22203,station,139.786583,35.668796
22204,station,139.787538,35.727547
22205,station,139.755239,35.709455
22206,station,139.829499,35.687624
22207,station,139.590281,35.746026
22208,station,139.649367,35.742586
22209,station,139.704690,35.758799
22210,station,139.805114,35.688963
22211,station,139.785494,35.699627
22212,station,139.773545,35.667770
22213,station,139.771587,35.780571
22214,station,139.816591,35.667140
22215,station,139.796665,35.730151
22216,station,139.796665,35.730151
22217,station,139.680326,35.703505
22218,station,139.771031,35.730395
22219,station,139.679391,35.569348
22220,station,139.663339,35.633540
22221,station,139.751478,35.725503
22222,station,139.785944,35.720535
22223,station,139.746037,35.741770
22224,station,139.782375,35.693636
22225,station,139.792110,35.706996
22226,station,139.728075,35.733439
22227,station,139.692993,35.646509
22228,station,139.792110,35.706996
22229,station,139.807760,35.688537
22230,station,139.768386,35.732876
22231,station,139.646948,35.769412
22232,station,139.730633,35.554943
22233,station,139.730633,35.554943
22234,station,139.730633,35.554943
22235,station,139.794576,35.688374
22236,station,139.770704,35.807249
22237,station,139.807544,35.670671
22238,station,139.807544,35.670671
22239,station,139.866969,35.683900
22240,station,139.631332,35.774215
22241,station,139.708546,35.759847
22242,station,139.739198,35.753074
22243,station,139.795945,35.687895
22244,station,139.678534,35.592141
22245,station,139.765885,35.763224
22246,station,139.865177,35.747889
22247,station,139.711986,35.560480
22248,station,139.797811,35.740193
22249,station,139.607716,35.722173
22250,station,139.752263,35.700542
22251,station,139.807544,35.670671
22252,station,139.755496,35.749528
22253,station,139.882303,35.746657
22254,station,139.618682,35.702210
22255,station,139.630423,35.778058
22256,station,139.788885,35.704377
22257,station,139.798756,35.697291
22258,station,139.826444,35.764004
22259,station,139.824712,35.758888
22260,station,139.773969,35.659457
22261,station,139.722238,35.727770
22262,station,139.786583,35.668796
22263,station,139.783872,35.708110
22264,station,139.766822,35.742498
22265,station,139.578945,35.725350
22266,station,139.776403,35.676560
22267,station,139.648445,35.666702
22268,station,139.804612,35.711774
22269,station,139.604167,35.747042
22270,station,139.807544,35.670671
22271,station,139.662141,35.681907
22272,station,139.783884,35.722014
22273,station,139.860432,35.663362
22274,station,139.722755,35.699770
22275,station,139.723336,35.785446
22276,station,139.771031,35.730395
22277,station,139.779260,35.715876
22278,station,139.792673,35.728042
22279,station,139.782678,35.660441
22280,station,139.669990,35.783634
22281,station,139.771031,35.730395
22282,station,139.802297,35.682553
22283,station,139.822913,35.782186
22284,station,139.805114,35.688963
22285,station,139.814080,35.694649
22286,station,139.772366,35.668618
22287,station,139.771031,35.730395
22288,station,139.712248,35.689556
22289,station,139.771031,35.730395
22290,station,139.728706,35.765061
22291,station,139.872398,35.768392
22292,station,139.655116,35.735275
22293,station,139.807544,35.670671
22294,station,139.788885,35.704377
22295,station,139.723803,35.776474
22296,station,139.776931,35.695636
22297,station,139.776931,35.695636
22298,station,139.632085,35.779984
22299,station,139.685928,35.596687
22300,station,139.723130,35.624512
22301,station,139.805943,35.709316
22302,station,139.779417,35.706598
22303,station,139.678534,35.592141
22304,station,139.862179,35.715976
22305,station,139.802297,35.682553
22306,station,139.795458,35.706588
22307,station,139.779260,35.715876
22308,station,139.878189,35.732583
22309,station,139.805114,35.688963
22310,station,139.743616,35.725835
22311,station,139.813306,35.707487
22312,station,139.743616,35.725835
22313,station,139.644312,35.665409
22314,station,139.720751,35.688019
22315,station,139.822688,35.695595
22316,station,139.724801,35.622652
22317,station,139.783599,35.691550
22318,station,139.878189,35.732583
22319,station,139.835355,35.687986
22320,station,139.705583,35.723122
22321,station,139.781518,35.718801
22322,station,139.721116,35.690070
22323,station,139.750556,35.704569
22324,station,139.832019,35.782042
22325,station,139.798998,35.694088
22326,station,139.699238,35.699919
22327,station,139.806156,35.706926
22328,station,139.685585,35.708887
22329,station,139.779061,35.658107
22330,station,139.801967,35.749580
22331,station,139.785944,35.720535
22332,station,139.805789,35.766192
22333,station,139.725287,35.558726
22334,station,139.684236,35.714969
22335,station,139.740675,35.600022
22336,station,139.727673,35.718540
22337,station,139.857662,35.667416
22338,station,139.870654,35.665844
22339,station,139.658982,35.669805
22340,station,139.661750,35.707746
22341,station,139.841665,35.703496
22342,station,139.675877,35.614551
22343,station,139.724530,35.653403
22344,station,139.792501,35.703023
22345,station,139.822318,35.765351
22346,station,139.713849,35.611023
22347,station,139.685928,35.596687
22348,station,139.728075,35.733439
22349,station,139.687875,35.628924
22350,station,139.797427,35.687516
22351,station,139.670734,35.695683
22352,station,139.799841,35.682347
22353,station,139.681226,35.590694
22354,station,139.636164,35.734815
22355,station,139.690240,35.717139
22356,station,139.735405,35.762242
22357,station,139.877889,35.665455
22358,station,139.700596,35.764020
22359,station,139.857662,35.667416
22360,station,139.755239,35.709455
22361,station,139.675112,35.734074
22362,station,139.846839,35.737208
22363,station,139.733413,35.645080
22364,station,139.727063,35.729118
22365,station,139.724294,35.745180
22366,station,139.823428,35.687179
22367,station,139.653758,35.738954
22368,station,139.746672,35.647133
22369,station,139.632536,35.628177
22370,station,139.821553,35.726834
22371,station,139.699742,35.748612
22372,station,139.746672,35.647133
22373,station,139.822377,35.691697
22374,station,139.631916,35.699251
22375,station,139.868939,35.748119
22376,station,139.721899,35.743136
22377,station,139.805789,35.766192
22378,station,139.883435,35.685285
22379,station,139.597728,35.669330
22380,station,139.861353,35.720610
22381,station,139.677147,35.788566
22382,station,139.829020,35.780082
22383,station,139.839137,35.748900
22384,station,139.658982,35.669805
22385,station,139.699423,35.563115
22386,station,139.894203,35.731730
22387,station,139.835355,35.687986
22388,station,139.746616,35.549961
22389,station,139.635379,35.784256
22390,station,139.794888,35.775806
22391,station,139.692341,35.760250
22392,station,139.665518,35.771674
22393,station,139.718337,35.561768
22394,station,139.883310,35.729841
22395,station,139.778737,35.704838
22396,station,139.740675,35.600022
22397,station,139.728075,35.733439
22398,station,139.669214,35.700188
22399,station,139.728075,35.733439
22400,station,139.742919,35.684447
22401,station,139.792108,35.693886
22402,station,139.671487,35.641199
22403,station,139.668924,35.707858
22404,station,139.618682,35.702210
22405,station,139.814018,35.741828
22406,stork,139.786620,35.713884
22407,stork,139.815501,35.683603
22408,stork,139.710462,35.618309
22409,stork,139.711301,35.614824
22410,stork,139.799196,35.688004
22411,stork,139.796221,35.693896
22412,stork,139.719476,35.557062
22413,stork,139.800518,35.717903
22414,stork,139.678534,35.592141
22415,stork,139.762548,35.727776
22416,stork,139.657190,35.617234
22417,stork,139.692903,35.738606
22418,stork,139.722747,35.731821
22419,stork,139.751651,35.732798
22420,stork,139.801502,35.700263
22421,stork,139.749004,35.710574
22422,stork,139.784077,35.713307
22423,stork,139.783245,35.705915
22424,stork,139.800106,35.679836
22425,stork,139.711301,35.614824
22426,stork,139.798530,35.700328
22427,stork,139.691302,35.706768
22428,stork,139.709586,35.721718
22429,stork,139.798998,35.694088
22430,stork,139.734381,35.650887
22431,stork,139.721828,35.606095
22432,stork,139.811924,35.707538
22433,stork,139.783872,35.708110
22434,stork,139.816912,35.701441
22435,stork,139.788885,35.704377
22436,stork,139.803773,35.700487
22437,stork,139.799196,35.688004
22438,stork,139.691302,35.706768
22439,stork,139.720431,35.621038
22440,stork,139.711084,35.605182
22441,stork,139.685585,35.708887
22442,stork,139.706426,35.710978
22443,stork,139.707511,35.712982
22444,stork,139.706700,35.742792
22445,stork,139.733413,35.645080
22446,stork,139.711087,35.748165
22447,stork,139.730214,35.713920
22448,stork,139.709558,35.653311
22449,stork,139.797267,35.703738
22450,stork,139.727178,35.690599
22451,stork,139.735398,35.653226
22452,stork,139.735092,35.656675
22453,stork,139.736881,35.637421
22454,stork,139.689648,35.673740
22455,stork,139.794037,35.769298
22456,stork,139.722153,35.736067
22457,stork,139.699759,35.735859
22458,stork,139.697241,35.695578
22459,stork,139.720294,35.661899
22460,stork,139.697241,35.695578
22461,stork,139.765922,35.705198
22462,stork,139.781365,35.697364
22463,stork,139.779987,35.672723
22464,stork,139.751694,35.651338
22465,stork,139.756545,35.658570
22466,stork,139.706066,35.675858
22467,stork,139.786367,35.705498
22468,stork,139.787455,35.717988
22469,stork,139.734338,35.631804
22470,stork,139.714098,35.720920
22471,stork,139.807187,35.694486
22472,stork,139.699591,35.715741
22473,stork,139.768860,35.705786
22474,stork,139.705822,35.726322
22475,stork,139.690969,35.693426
22476,stork,139.698321,35.659396
22477,stork,139.705903,35.680447
22478,stork,139.770301,35.673632
22479,stork,139.812579,35.669582
22480,stork,139.828332,35.759926
22481,stork,139.730820,35.671874
22482,stork,139.708387,35.690064
22483,stork,139.784686,35.676561
22484,stork,139.742887,35.644006
22485,stork,139.715675,35.636363
22486,stork,139.662606,35.660309
22487,stork,139.688107,35.713504
22488,cena,139.867598,35.725094
22489,cena,139.866969,35.683900
22490,cena,139.825995,35.742950
22491,cena,139.700757,35.766851
22492,cena,139.671271,35.683659
22493,cena,139.682756,35.639739
22494,cena,139.721885,35.667311
22495,cena,139.722859,35.584100
22496,cena,139.662903,35.712035
22497,cena,139.671550,35.711874
22498,cena,139.665353,35.641700
22499,cena,139.733051,35.697520
22500,cena,139.656511,35.614345
22501,cena,139.721687,35.587246
22502,cena,139.701091,35.603298
22503,James,139.740638,35.609799
22504,James,139.740638,35.609799
22505,James,139.740638,35.609799
22506,James,139.737231,35.610093
22507,James,139.740638,35.609799
22508,James,139.740638,35.609799
22509,James,139.737034,35.606461
22510,James,139.737231,35.610093
22511,James,139.740638,35.609799
22512,James,139.740638,35.609799
22513,James,139.740638,35.609799
22514,James,139.740638,35.609799
22515,James,139.740638,35.609799
22516,James,139.740638,35.609799
22517,James,139.740638,35.609799
22518,James,139.738630,35.614080
22519,James,139.737034,35.606461
22520,James,139.737231,35.610093
22521,James,139.737231,35.610093
22522,James,139.737231,35.610093
22523,César,139.705288,35.596698
22524,César,139.787538,35.727547
22525,César,139.810940,35.666833
22526,César,139.810940,35.666833
22527,César,139.810940,35.666833
22528,César,139.715835,35.743125
22529,César,139.896900,35.695307
22530,César,139.806907,35.697742
22531,César,139.669502,35.738519
22532,César,139.725116,35.589121
22533,César,139.669502,35.738519
22534,César,139.870171,35.681948
22535,César,139.708271,35.613415
22536,César,139.844696,35.748647
22537,César,139.852138,35.672645
22538,César,139.900293,35.695293
22539,César,139.746037,35.741770
22540,César,139.773969,35.659457
22541,César,139.802348,35.640503
22542,César,139.772220,35.742944
22543,César,139.812415,35.701079
22544,César,139.877628,35.747857
22545,César,139.599248,35.747406
22546,César,139.579728,35.735813
22547,César,139.828917,35.682435
22548,César,139.669825,35.730041
22549,César,139.619124,35.654609
22550,César,139.687013,35.754330
22551,César,139.907932,35.706991
22552,César,139.605718,35.691969
22553,César,139.795661,35.733617
22554,César,139.697507,35.587651
22555,César,139.715835,35.743125
22556,César,139.688775,35.738631
22557,César,139.822238,35.724450
22558,César,139.699359,35.781141
22559,César,139.638115,35.718850
22560,César,139.670734,35.695683
22561,César,139.648681,35.771661
22562,César,139.682289,35.788344
22563,César,139.663336,35.691411
22564,César,139.778737,35.704838
22565,César,139.720287,35.552620
22566,César,139.638083,35.742662
22567,César,139.784260,35.751827
22568,César,139.638580,35.778714
22569,César,139.779212,35.662900
22570,César,139.817189,35.686117
22571,César,139.804936,35.673999
22572,César,139.781199,35.722740
22573,César,139.877440,35.658707
22574,César,139.899608,35.690410
22575,César,139.852052,35.733744
22576,César,139.826795,35.767511
22577,César,139.779061,35.658107
22578,César,139.779061,35.658107
22579,César,139.669985,35.778844
22580,César,139.778699,35.691464
22581,César,139.678924,35.724182
22582,César,139.676336,35.783005
22583,César,139.827353,35.739525
22584,César,139.738875,35.696372
22585,César,139.658859,35.751559
22586,César,139.836644,35.696879
22587,César,139.794888,35.775806
22588,César,139.885369,35.744189
22589,César,139.680839,35.615008
22590,César,139.594650,35.698233
22591,César,139.683995,35.762048
22592,César,139.595187,35.732412
22593,César,139.604616,35.752814
22594,César,139.808058,35.772271
22595,César,139.841935,35.773291
22596,César,139.710816,35.622346
22597,César,139.693770,35.599045
22598,César,139.674611,35.585089
22599,César,139.611336,35.727343
22600,César,139.638580,35.778714
22601,César,139.694362,35.788864
22602,César,139.751694,35.651338
22603,César,139.726570,35.615920
22604,César,139.693770,35.599045
22605,César,139.735460,35.669375
22606,César,139.731991,35.733016
22607,César,139.612240,35.688028
22608,César,139.648830,35.783645
22609,César,139.651957,35.638039
22610,César,139.662903,35.712035
22611,César,139.731843,35.737908
22612,César,139.732558,35.605854
22613,César,139.786005,35.679924
22614,César,139.913579,35.704551
22615,César,139.715008,35.726524
22616,César,139.885317,35.731670
22617,César,139.679623,35.581374
22618,César,139.843954,35.679897
22619,César,139.620976,35.757756
22620,César,139.719527,35.594988
22621,César,139.660952,35.772017
22622,César,139.669825,35.730041
22623,César,139.741102,35.772706
22624,César,139.755496,35.749528
22625,César,139.736031,35.596150
22626,César,139.668919,35.736110
22627,César,139.599167,35.743913
22628,César,139.813430,35.776870
22629,César,139.653106,35.772709
22630,César,139.792827,35.737924
22631,César,139.791163,35.683661
22632,César,139.819684,35.717048
22633,César,139.805114,35.688963
22634,César,139.617282,35.742445
22635,César,139.830705,35.678143
22636,César,139.676336,35.783005
22637,César,139.636717,35.605583
22638,César,139.720431,35.621038
22639,César,139.733413,35.645080
22640,César,139.771587,35.780571
22641,César,139.723264,35.634066
22642,César,139.786842,35.734760
22643,César,139.685377,35.576697
22644,César,139.591035,35.670155
22645,César,139.814163,35.763724
22646,César,139.831897,35.767486
22647,César,139.641964,35.794868
22648,César,139.797060,35.768341
22649,César,139.656851,35.781506
22650,César,139.685486,35.671868
22651,César,139.731843,35.737908
22652,César,139.616644,35.679677
22653,César,139.804936,35.673999
22654,César,139.698913,35.757975
22655,César,139.836644,35.696879
22656,César,139.720619,35.780738
22657,César,139.841665,35.703496
22658,César,139.781409,35.788332
22659,César,139.711087,35.748165
22660,César,139.779681,35.669843
22661,César,139.868408,35.687975
22662,César,139.831897,35.767486
22663,César,139.708546,35.759847
22664,César,139.838844,35.672650
22665,César,139.665042,35.752838
22666,César,139.701595,35.652875
22667,César,139.734410,35.728470
22668,César,139.623179,35.738617
22669,César,139.806411,35.703918
22670,César,139.660792,35.766732
22671,César,139.779212,35.662900
22672,César,139.838226,35.775235
22673,César,139.706426,35.710978
22674,César,139.692223,35.719492
22675,César,139.739381,35.699535
22676,César,139.656626,35.758412
22677,César,139.716165,35.621432
22678,César,139.829020,35.780082
22679,César,139.750394,35.549095
22680,César,139.739059,35.643982
22681,César,139.682353,35.597953
22682,César,139.631332,35.774215
22683,César,139.679858,35.730418
22684,César,139.695689,35.622811
22685,César,139.855887,35.739590
22686,César,139.803986,35.697592
22687,César,139.806568,35.741334
22688,César,139.638827,35.658392
22689,César,139.866167,35.656491
22690,César,139.668913,35.733141
22691,César,139.749004,35.710574
22692,César,139.646799,35.728280
22693,César,139.615589,35.721894
22694,César,139.699941,35.776827
22695,César,139.865021,35.704575
22696,César,139.693911,35.683222
22697,César,139.732646,35.601417
22698,César,139.786583,35.668796
22699,César,139.822377,35.691697
22700,César,139.672110,35.719845
22701,César,139.602112,35.730975
22702,César,139.729791,35.645460
22703,César,139.618024,35.657606
22704,César,139.622318,35.640234
22705,César,139.681938,35.611092
22706,César,139.806234,35.793455
22707,César,139.807435,35.691484
22708,César,139.880194,35.738041
22709,César,139.826795,35.767511
22710,César,139.700656,35.582907
22711,César,139.614792,35.651838
22712,César,139.734221,35.596874
22713,César,139.632621,35.725472
22714,César,139.704474,35.546431
22715,César,139.710155,35.639391
22716,César,139.604163,35.688068
22717,César,139.699513,35.619277
22718,César,139.789158,35.783516
22719,César,139.692463,35.624841
22720,César,139.708197,35.583429
22721,César,139.687225,35.646397
22722,César,139.658112,35.643982
22723,César,139.705288,35.596698
22724,César,139.702148,35.753072
22725,César,139.668227,35.644951
22726,César,139.703237,35.627957
22727,César,139.651552,35.594940
22728,César,139.631332,35.774215
22729,César,139.661438,35.737191
22730,César,139.657414,35.689893
22731,César,139.698050,35.755950
22732,César,139.713780,35.640391
22733,César,139.841969,35.768813
22734,César,139.638163,35.627118
22735,César,139.671359,35.589326
22736,César,139.799630,35.800512
22737,César,139.704060,35.741459
22738,César,139.670156,35.760076
22739,César,139.718986,35.750750
22740,César,139.705288,35.596698
22741,César,139.697507,35.587651
22742,César,139.826795,35.767511
22743,César,139.697507,35.587651
22744,César,139.648830,35.783645
22745,César,139.668080,35.633927
22746,César,139.833733,35.761217
22747,César,139.662860,35.781039
22748,César,139.709067,35.629350
22749,César,139.642352,35.648581
22750,César,139.686336,35.591679
22751,César,139.705319,35.565711
22752,César,139.694539,35.592817
22753,César,139.603277,35.734458
22754,César,139.703044,35.614520
22755,César,139.715480,35.614889
22756,César,139.636848,35.608320
22757,César,139.697809,35.600944
22758,César,139.668080,35.633927
22759,César,139.653106,35.772709
22760,César,139.682196,35.586198
22761,César,139.685658,35.698994
22762,César,139.685377,35.576697
22763,César,139.685979,35.771645
22764,César,139.743873,35.764115
22765,César,139.803278,35.753395
22766,César,139.775725,35.775280
22767,César,139.845017,35.782465
22768,César,139.681389,35.708357
22769,César,139.841164,35.778755
22770,César,139.621457,35.661883
22771,César,139.673850,35.580197
22772,César,139.619417,35.727341
22773,César,139.859419,35.758190
22774,César,139.865021,35.704575
22775,César,139.731129,35.727839
22776,César,139.822722,35.747278
22777,César,139.698050,35.755950
22778,César,139.691538,35.615536
22779,César,139.779365,35.775790
22780,César,139.711440,35.602353
22781,César,139.792402,35.721895
22782,César,139.800232,35.786910
22783,César,139.673249,35.699891
22784,César,139.738669,35.595829
22785,César,139.792784,35.725435
22786,César,139.869448,35.706632
22787,César,139.719678,35.616382
22788,César,139.690733,35.733625
22789,César,139.860992,35.722981
22790,César,139.645958,35.788970
22791,César,139.815179,35.760610
22792,César,139.813414,35.780196
22793,César,139.850412,35.740423
22794,César,139.844696,35.748647
22795,César,139.737491,35.579346
22796,César,139.726208,35.580739
22797,César,139.819242,35.771768
22798,César,139.648830,35.783645
22799,César,139.710636,35.610696
22800,César,139.682526,35.606735
22801,César,139.663336,35.691411
22802,César,139.706629,35.574461
22803,César,139.692373,35.590730
22804,César,139.712388,35.585358
22805,César,139.690970,35.680757
22806,César,139.718337,35.561768
22807,César,139.701517,35.632853
22808,César,139.687424,35.634356
22809,César,139.698346,35.614122
22810,César,139.688752,35.720805
22811,César,139.620901,35.669726
22812,César,139.713425,35.597329
22813,César,139.685660,35.675903
22814,César,139.651552,35.594940
22815,César,139.685377,35.576697
22816,César,139.658255,35.683402
22817,César,139.726570,35.615920
22818,César,139.713777,35.624114
22819,César,139.872398,35.768392
22820,César,139.605386,35.701182
22821,César,139.617404,35.710158
22822,César,139.725287,35.558726
22823,César,139.716165,35.621432
22824,César,139.710938,35.636092
22825,César,139.732270,35.621479
22826,César,139.686537,35.653326
22827,César,139.713393,35.631970
22828,César,139.705866,35.640829
22829,César,139.710776,35.699527
22830,César,139.687875,35.628924
22831,César,139.700745,35.639772
22832,César,139.718040,35.643613
22833,César,139.874177,35.732722
22834,César,139.725522,35.700392
22835,C'est joli,139.681880,35.782942
22836,C'est joli,139.719032,35.709821
22837,C'est joli,139.735246,35.648408
22838,C'est joli,139.716155,35.715147
22839,C'est joli,139.658978,35.603710
22840,C'est joli,139.662667,35.730205
22841,C'est joli,139.821865,35.709004
22842,C'est joli,139.681880,35.782942
22843,C'est joli,139.822238,35.724450
22844,C'est joli,139.798530,35.700328
22845,C'est joli,139.661270,35.760576
22846,C'est joli,139.799171,35.753088
22847,C'est joli,139.721899,35.743136
22848,C'est joli,139.737360,35.584746
22849,C'est joli,139.804232,35.694484
22850,C'est joli,139.730633,35.554943
22851,C'est joli,139.755599,35.719487
22852,C'est joli,139.796199,35.746798
22853,C'est joli,139.725231,35.669694
22854,C'est joli,139.718337,35.561768
22855,C'est joli,139.675094,35.606098
22856,C'est joli,139.652352,35.688278
22857,C'est joli,139.713796,35.712085
22858,C'est joli,139.639622,35.611210
22859,C'est joli,139.800941,35.706418
22860,C'est joli,139.628713,35.725256
